UTC time,Latitude,Longitude,Fix Quality,Number of Satellites,HDOP,Altitude
022959.000,4458.6213,9311.0595,1.0,8.0,1.62,281.8
023000.000,4458.6213,9311.0595,1.0,8.0,1.62,281.8
023001.000,4458.6213,9311.0594,1.0,8.0,1.62,281.8
023002.000,4458.6213,9311.0594,1.0,8.0,1.62,281.8
023003.000,4458.6213,9311.0593,1.0,8.0,1.62,281.8
023004.000,4458.6212,9311.0593,1.0,8.0,1.62,281.8
023005.000,4458.6212,9311.0593,1.0,8.0,1.62,281.8
023006.000,4458.6212,9311.0592,1.0,8.0,1.62,281.8
023007.000,4458.6212,9311.0592,1.0,9.0,0.96,281.8
023008.000,4458.6213,9311.0592,1.0,9.0,0.96,281.8
023009.000,4458.6214,9311.0592,1.0,9.0,0.96,281.8
023010.000,4458.6215,9311.0592,1.0,9.0,0.96,281.8
023011.000,4458.6216,9311.0591,1.0,9.0,0.94,281.8
023012.000,4458.6217,9311.059,1.0,9.0,0.94,281.8
023013.000,4458.6218,9311.0589,1.0,9.0,0.94,281.8
023014.000,4458.6219,9311.0588,1.0,9.0,0.94,281.8
023015.000,4458.622,9311.0586,1.0,9.0,0.94,281.8
023016.000,4458.6221,9311.0586,1.0,9.0,0.94,281.8
023017.000,4458.6222,9311.0585,1.0,9.0,0.96,281.8
023018.000,4458.6224,9311.0585,1.0,9.0,0.96,281.8
023019.000,4458.6225,9311.0585,1.0,9.0,0.94,281.8
023020.000,4458.6227,9311.0584,1.0,9.0,0.96,281.8
023021.000,4458.6228,9311.0584,1.0,9.0,0.96,281.8
023022.000,4458.6231,9311.0582,1.0,9.0,0.96,281.8
023023.000,4458.6235,9311.0582,1.0,9.0,0.96,281.8
023024.000,4458.6237,9311.058,1.0,9.0,0.96,281.8
023025.000,4458.6238,9311.0575,1.0,9.0,0.96,281.8
023026.000,4458.6238,9311.0574,1.0,8.0,0.97,281.8
023027.000,4458.6239,9311.0573,1.0,8.0,0.95,281.8
023028.000,4458.6241,9311.0572,1.0,8.0,0.95,281.8
023029.000,4458.6244,9311.0573,1.0,8.0,0.95,281.8
023030.000,4458.6246,9311.0573,1.0,10.0,0.87,281.8
023031.000,4458.6249,9311.0575,1.0,10.0,0.87,281.8
023032.000,4458.625,9311.0577,1.0,10.0,0.89,281.8
023033.000,4458.6248,9311.0576,1.0,9.0,0.92,281.7
023034.000,4458.6246,9311.0576,1.0,8.0,0.99,281.7
023035.000,4458.6247,9311.0576,1.0,8.0,0.98,281.7
023036.000,4458.6247,9311.0574,1.0,8.0,0.98,281.7
023037.000,4458.6248,9311.0574,1.0,8.0,0.98,281.7
023038.000,4458.6248,9311.0573,1.0,8.0,0.98,281.7
023039.000,4458.6249,9311.0572,1.0,8.0,0.98,281.7
023040.000,4458.625,9311.0572,1.0,8.0,0.98,281.7
023041.000,4458.6251,9311.0572,1.0,8.0,0.99,281.7
023042.000,4458.6251,9311.0572,1.0,8.0,0.98,281.7
023043.000,4458.6252,9311.0571,1.0,8.0,0.98,281.7
023044.000,4458.6252,9311.0571,1.0,8.0,0.98,281.7
023045.000,4458.6252,9311.0571,1.0,8.0,0.98,281.7
023046.000,4458.6253,9311.0571,1.0,8.0,0.98,281.7
023047.000,4458.6253,9311.0571,1.0,8.0,0.98,281.7
023048.000,4458.6253,9311.0571,1.0,8.0,0.98,281.7
023049.000,4458.6254,9311.0571,1.0,8.0,0.99,281.7
023050.000,4458.6254,9311.0571,1.0,8.0,0.98,281.7
023051.000,4458.6255,9311.0571,1.0,8.0,0.99,281.7
023052.000,4458.6256,9311.057,1.0,8.0,0.99,281.7
023053.000,4458.6257,9311.057,1.0,8.0,0.99,281.7
023054.000,4458.6258,9311.057,1.0,8.0,0.98,281.7
023055.000,4458.6259,9311.0569,1.0,8.0,0.98,281.7
023056.000,4458.6259,9311.0569,1.0,8.0,0.99,281.7
023057.000,4458.626,9311.057,1.0,8.0,0.98,281.7
023058.000,4458.626,9311.0571,1.0,8.0,0.98,281.7
023059.000,4458.626,9311.0573,1.0,8.0,0.98,281.7
023100.000,4458.626,9311.0574,1.0,8.0,0.98,281.7
023101.000,4458.626,9311.0574,1.0,8.0,0.98,281.7
023102.000,4458.6259,9311.0575,1.0,8.0,0.98,281.7
023103.000,4458.6258,9311.0575,1.0,8.0,0.98,281.7
023104.000,4458.6257,9311.0575,1.0,8.0,0.98,281.7
023105.000,4458.6256,9311.0575,1.0,8.0,0.98,281.7
023106.000,4458.6255,9311.0575,1.0,8.0,0.98,281.7
023107.000,4458.6254,9311.0575,1.0,8.0,0.98,281.7
023108.000,4458.6252,9311.0575,1.0,8.0,0.98,281.7
023109.000,4458.6251,9311.0576,1.0,8.0,0.98,281.7
023110.000,4458.6249,9311.0576,1.0,8.0,0.98,281.7
023111.000,4458.623,9311.058,1.0,8.0,0.98,281.8
023112.000,4458.6229,9311.058,1.0,8.0,0.98,281.8
023113.000,4458.6224,9311.0579,1.0,8.0,0.98,281.8
023114.000,4458.6217,9311.0577,1.0,8.0,0.98,281.8
023115.000,4458.6212,9311.0579,1.0,8.0,0.98,281.8
023116.000,4458.6204,9311.0581,1.0,8.0,0.98,281.8
023117.000,4458.6201,9311.0583,1.0,8.0,0.98,281.8
023118.000,4458.6193,9311.0585,1.0,8.0,0.98,281.8
023119.000,4458.6186,9311.0587,1.0,7.0,1.68,281.8
023120.000,4458.6185,9311.0589,1.0,7.0,1.68,281.8
023121.000,4458.6185,9311.0589,1.0,7.0,1.68,281.8
023122.000,4458.6186,9311.0594,1.0,7.0,1.68,281.8
023123.000,4458.6187,9311.0595,1.0,7.0,1.68,281.8
023124.000,4458.6194,9311.0599,1.0,7.0,1.68,281.8
023125.000,4458.6198,9311.0602,1.0,7.0,1.68,281.8
023126.000,4458.6202,9311.0606,1.0,7.0,1.68,281.8
023127.000,4458.6205,9311.061,1.0,7.0,1.68,281.8
023128.000,4458.6207,9311.0611,1.0,7.0,1.68,281.8
023129.000,4458.6205,9311.0613,1.0,7.0,1.68,281.8
023130.000,4458.6204,9311.0613,1.0,7.0,1.68,281.8
023131.000,4458.6203,9311.0613,1.0,7.0,1.68,281.8
023132.000,4458.6203,9311.0614,1.0,7.0,1.68,281.8
023133.000,4458.6202,9311.0614,1.0,7.0,1.68,281.8
023134.000,4458.6202,9311.0615,1.0,7.0,1.68,281.8
023135.000,4458.6201,9311.0617,1.0,7.0,1.68,281.8
023136.000,4458.6201,9311.0618,1.0,7.0,1.68,281.8
023137.000,4458.62,9311.0619,1.0,7.0,1.68,281.8
023138.000,4458.62,9311.0619,1.0,7.0,1.68,281.8
023139.000,4458.62,9311.062,1.0,7.0,1.68,281.8
023140.000,4458.6199,9311.0621,1.0,7.0,1.68,281.8
023141.000,4458.6199,9311.0622,1.0,8.0,1.22,281.8
023142.000,4458.6199,9311.0623,1.0,8.0,1.22,281.8
023143.000,4458.6199,9311.0624,1.0,8.0,1.22,281.8
023144.000,4458.6198,9311.0625,1.0,8.0,1.22,281.8
023145.000,4458.6198,9311.0626,1.0,8.0,1.22,281.8
023146.000,4458.6198,9311.0626,1.0,8.0,1.22,281.8
023147.000,4458.6197,9311.0627,1.0,8.0,1.22,281.8
023148.000,4458.6197,9311.0628,1.0,7.0,1.68,281.8
023149.000,4458.6197,9311.0629,1.0,7.0,1.67,281.8
023150.000,4458.6196,9311.063,1.0,8.0,1.22,281.8
023151.000,4458.6195,9311.063,1.0,8.0,1.22,281.8
023152.000,4458.6195,9311.063,1.0,8.0,1.22,281.8
023153.000,4458.6194,9311.0631,1.0,7.0,1.68,281.8
023154.000,4458.6193,9311.0632,1.0,7.0,1.68,281.8
023155.000,4458.6192,9311.0633,1.0,7.0,1.67,281.8
023156.000,4458.6191,9311.0634,1.0,7.0,1.67,281.8
023157.000,4458.619,9311.0636,1.0,7.0,1.67,281.8
023158.000,4458.619,9311.0637,1.0,7.0,1.67,281.8
023159.000,4458.6189,9311.0639,1.0,7.0,1.67,281.8
023200.000,4458.6187,9311.064,1.0,7.0,1.67,281.8
023201.000,4458.6187,9311.0642,1.0,7.0,1.67,281.9
023202.000,4458.6187,9311.0644,1.0,7.0,1.67,281.9
023203.000,4458.6188,9311.0645,1.0,7.0,1.67,281.8
023204.000,4458.6187,9311.0647,1.0,7.0,1.67,281.8
023205.000,4458.6187,9311.0649,1.0,7.0,1.67,281.8
023206.000,4458.6187,9311.065,1.0,7.0,1.67,281.8
023207.000,4458.6187,9311.0651,1.0,7.0,1.67,281.9
023208.000,4458.6186,9311.0652,1.0,7.0,1.67,281.9
023209.000,4458.6186,9311.0653,1.0,7.0,1.67,281.9
023210.000,4458.6186,9311.0654,1.0,7.0,1.67,281.9
023211.000,4458.6186,9311.0654,1.0,7.0,1.67,281.9
023212.000,4458.6186,9311.0654,1.0,7.0,1.67,281.9
023213.000,4458.6187,9311.0655,1.0,7.0,1.67,281.9
023214.000,4458.6188,9311.0655,1.0,7.0,2.08,281.9
023215.000,4458.6188,9311.0655,1.0,7.0,2.08,281.9
023216.000,4458.6189,9311.0655,1.0,7.0,2.08,281.9
023217.000,4458.619,9311.0655,1.0,7.0,1.67,281.9
023218.000,4458.619,9311.0655,1.0,7.0,2.08,281.9
023219.000,4458.6191,9311.0655,1.0,7.0,1.67,281.9
023220.000,4458.6192,9311.0654,1.0,7.0,1.67,281.9
023221.000,4458.6192,9311.0654,1.0,7.0,1.67,281.9
023222.000,4458.6193,9311.0653,1.0,7.0,2.08,281.9
023223.000,4458.6194,9311.0653,1.0,7.0,1.67,281.9
023224.000,4458.6195,9311.0652,1.0,8.0,1.22,281.9
023225.000,4458.6197,9311.0651,1.0,8.0,1.22,281.9
023226.000,4458.62,9311.0649,1.0,8.0,1.22,281.9
023227.000,4458.6202,9311.0647,1.0,8.0,1.22,281.9
023228.000,4458.6202,9311.0646,1.0,8.0,1.22,281.8
023229.000,4458.62,9311.0646,1.0,8.0,1.22,281.8
023230.000,4458.62,9311.0645,1.0,7.0,1.67,281.8
023231.000,4458.62,9311.0643,1.0,6.0,1.7,281.8
023232.000,4458.6201,9311.0639,1.0,6.0,1.7,281.8
023233.000,4458.6203,9311.0638,1.0,6.0,1.7,281.8
023234.000,4458.6202,9311.0634,1.0,6.0,1.7,281.8
023235.000,4458.6201,9311.063,1.0,6.0,1.38,281.7
023236.000,4458.62,9311.0627,1.0,6.0,1.38,281.7
023237.000,4458.6198,9311.0623,1.0,6.0,1.38,281.7
023238.000,4458.6197,9311.0618,1.0,6.0,1.38,281.7
023239.000,4458.6194,9311.0614,1.0,6.0,1.38,281.6
023240.000,4458.6193,9311.0611,1.0,6.0,1.38,281.6
023241.000,4458.6193,9311.0607,1.0,6.0,1.38,281.6
023242.000,4458.6194,9311.0603,1.0,6.0,1.38,281.6
023243.000,4458.6193,9311.0601,1.0,6.0,1.38,281.6
023244.000,4458.6193,9311.06,1.0,6.0,1.38,281.6
023245.000,4458.6193,9311.0598,1.0,6.0,1.38,281.6
023246.000,4458.6192,9311.0597,1.0,6.0,1.38,281.6
023247.000,4458.6192,9311.0595,1.0,6.0,1.38,281.6
023248.000,4458.6192,9311.0594,1.0,6.0,1.38,281.6
023249.000,4458.6192,9311.0592,1.0,6.0,1.97,281.6
023250.000,4458.6192,9311.0591,1.0,6.0,1.97,281.6
023251.000,4458.6192,9311.059,1.0,6.0,1.97,281.6
023252.000,4458.6192,9311.0589,1.0,6.0,1.97,281.6
023253.000,4458.6191,9311.0588,1.0,6.0,1.97,281.6
023254.000,4458.6191,9311.0587,1.0,6.0,1.97,281.6
023255.000,4458.6191,9311.0586,1.0,6.0,1.97,281.6
023256.000,4458.6191,9311.0584,1.0,6.0,1.97,281.6
023257.000,4458.619,9311.0583,1.0,6.0,1.97,281.6
023258.000,4458.619,9311.0582,1.0,6.0,1.97,281.6
023259.000,4458.6189,9311.0581,1.0,6.0,1.97,281.6
023300.000,4458.6189,9311.0581,1.0,6.0,1.97,281.6
023301.000,4458.6188,9311.058,1.0,6.0,1.97,281.6
023302.000,4458.6188,9311.058,1.0,6.0,1.97,281.6
023303.000,4458.6188,9311.058,1.0,6.0,1.97,281.6
023304.000,4458.6187,9311.0579,1.0,6.0,1.97,281.6
023305.000,4458.6187,9311.0578,1.0,7.0,1.66,281.6
023306.000,4458.6188,9311.0577,1.0,7.0,1.66,281.6
023307.000,4458.6188,9311.0577,1.0,7.0,1.66,281.6
023308.000,4458.6188,9311.0576,1.0,7.0,1.66,281.6
023309.000,4458.6188,9311.0575,1.0,8.0,1.07,281.6
023310.000,4458.6188,9311.0574,1.0,8.0,1.07,281.6
023311.000,4458.6187,9311.0574,1.0,8.0,1.07,281.6
023312.000,4458.6187,9311.0573,1.0,8.0,1.07,281.6
023313.000,4458.6187,9311.0572,1.0,8.0,1.07,281.6
023314.000,4458.6187,9311.0571,1.0,8.0,1.07,281.6
023315.000,4458.6187,9311.057,1.0,8.0,1.07,281.6
023316.000,4458.6187,9311.0569,1.0,8.0,1.07,281.6
023317.000,4458.6188,9311.0568,1.0,8.0,1.07,281.6
023318.000,4458.6188,9311.0567,1.0,8.0,1.07,281.6
023319.000,4458.6188,9311.0565,1.0,8.0,1.07,281.6
023320.000,4458.6188,9311.0563,1.0,8.0,1.07,281.6
023321.000,4458.6188,9311.0562,1.0,8.0,1.07,281.6
023322.000,4458.6189,9311.0559,1.0,8.0,1.07,281.6
023323.000,4458.6187,9311.0556,1.0,8.0,1.07,281.6
023324.000,4458.618,9311.0554,1.0,8.0,1.07,281.7
023325.000,4458.6174,9311.0557,1.0,8.0,1.07,281.7
023326.000,4458.6168,9311.0557,1.0,8.0,1.07,281.6
023327.000,4458.6165,9311.0558,1.0,8.0,1.07,281.5
023328.000,4458.6165,9311.0557,1.0,8.0,1.07,281.5
023329.000,4458.6164,9311.0556,1.0,8.0,1.07,281.5
023330.000,4458.6164,9311.0555,1.0,8.0,1.07,281.5
023331.000,4458.6163,9311.0555,1.0,8.0,1.07,281.5
023332.000,4458.6162,9311.0554,1.0,9.0,1.03,281.5
023333.000,4458.6162,9311.0554,1.0,8.0,1.07,281.5
023334.000,4458.6161,9311.0553,1.0,8.0,1.07,281.5
023335.000,4458.616,9311.0553,1.0,8.0,1.07,281.5
023336.000,4458.6158,9311.0553,1.0,8.0,1.07,281.5
023337.000,4458.6157,9311.0552,1.0,9.0,0.9,281.5
023338.000,4458.6156,9311.0552,1.0,8.0,1.07,281.5
023339.000,4458.6155,9311.0551,1.0,8.0,1.07,281.5
023340.000,4458.6153,9311.055,1.0,8.0,1.07,281.5
023341.000,4458.6152,9311.0549,1.0,8.0,1.07,281.5
023342.000,4458.6147,9311.0553,1.0,8.0,1.07,281.5
023343.000,4458.614,9311.0556,1.0,8.0,1.07,281.5
023344.000,4458.6134,9311.0558,1.0,8.0,1.07,281.4
023345.000,4458.6127,9311.0561,1.0,8.0,1.07,281.4
023346.000,4458.6122,9311.0561,1.0,8.0,1.07,281.4
023347.000,4458.6119,9311.0565,1.0,8.0,1.07,281.4
023348.000,4458.6121,9311.0565,1.0,8.0,1.07,281.4
023349.000,4458.6119,9311.0567,1.0,8.0,1.07,281.4
023350.000,4458.6121,9311.0567,1.0,8.0,1.07,281.4
023351.000,4458.612,9311.0566,1.0,8.0,1.07,281.4
023352.000,4458.6116,9311.057,1.0,8.0,1.07,281.4
023353.000,4458.611,9311.0572,1.0,8.0,1.07,281.5
023354.000,4458.6114,9311.0571,1.0,8.0,1.07,281.5
023355.000,4458.6113,9311.057,1.0,9.0,0.94,281.5
023356.000,4458.611,9311.0571,1.0,10.0,0.83,281.4
023357.000,4458.6108,9311.057,1.0,10.0,0.83,281.4
023358.000,4458.6103,9311.0569,1.0,10.0,0.83,281.4
023359.000,4458.6102,9311.057,1.0,10.0,0.83,281.3
023400.000,4458.6101,9311.0571,1.0,10.0,0.83,281.3
023401.000,4458.6101,9311.0569,1.0,10.0,0.83,281.3
023402.000,4458.6105,9311.0567,1.0,10.0,0.83,281.3
023403.000,4458.6106,9311.0566,1.0,10.0,0.83,281.3
023404.000,4458.6108,9311.0564,1.0,10.0,0.83,281.3
023405.000,4458.6109,9311.0566,1.0,10.0,0.83,281.4
023406.000,4458.6108,9311.0565,1.0,10.0,0.83,281.4
023407.000,4458.6107,9311.0565,1.0,11.0,0.8,281.4
023408.000,4458.6106,9311.0564,1.0,11.0,0.8,281.4
023409.000,4458.6105,9311.0563,1.0,11.0,0.8,281.4
023410.000,4458.6104,9311.0563,1.0,10.0,0.83,281.4
023411.000,4458.6103,9311.0562,1.0,10.0,0.83,281.4
023412.000,4458.6102,9311.0561,1.0,9.0,0.9,281.4
023413.000,4458.6102,9311.0561,1.0,10.0,0.86,281.4
023414.000,4458.6102,9311.056,1.0,10.0,0.86,281.4
023415.000,4458.6102,9311.0559,1.0,10.0,0.86,281.4
023416.000,4458.6102,9311.0559,1.0,10.0,0.86,281.4
023417.000,4458.6102,9311.0559,1.0,10.0,0.86,281.4
023418.000,4458.6102,9311.0559,1.0,10.0,0.86,281.4
023419.000,4458.6102,9311.0559,1.0,10.0,0.86,281.4
023420.000,4458.6102,9311.0559,1.0,10.0,0.89,281.4
023421.000,4458.6103,9311.0559,1.0,10.0,0.89,281.4
023422.000,4458.6104,9311.0558,1.0,10.0,0.89,281.4
023423.000,4458.6105,9311.0558,1.0,10.0,0.89,281.4
023424.000,4458.6106,9311.0558,1.0,10.0,0.89,281.4
023425.000,4458.6107,9311.0559,1.0,10.0,0.89,281.4
023426.000,4458.6108,9311.0559,1.0,10.0,0.89,281.4
023427.000,4458.6109,9311.0559,1.0,10.0,0.89,281.4
023428.000,4458.611,9311.056,1.0,10.0,0.86,281.4
023429.000,4458.6111,9311.056,1.0,10.0,0.89,281.4
023430.000,4458.6112,9311.056,1.0,10.0,0.89,281.4
023431.000,4458.6113,9311.0561,1.0,10.0,0.86,281.4
023432.000,4458.6114,9311.0561,1.0,9.0,1.04,281.4
023433.000,4458.6115,9311.0562,1.0,9.0,1.03,281.3
023434.000,4458.6116,9311.0562,1.0,9.0,1.03,281.3
023435.000,4458.6117,9311.0563,1.0,9.0,1.02,281.3
023436.000,4458.6118,9311.0564,1.0,9.0,1.03,281.3
023437.000,4458.6119,9311.0565,1.0,9.0,1.03,281.3
023438.000,4458.612,9311.0566,1.0,9.0,1.03,281.3
023439.000,4458.6121,9311.0567,1.0,9.0,1.03,281.3
023440.000,4458.6122,9311.0568,1.0,9.0,1.03,281.3
023441.000,4458.6123,9311.0569,1.0,8.0,1.07,281.3
023442.000,4458.6123,9311.0571,1.0,8.0,1.07,281.3
023443.000,4458.6124,9311.0572,1.0,8.0,1.07,281.3
023444.000,4458.6125,9311.0573,1.0,8.0,1.07,281.3
023445.000,4458.6126,9311.0574,1.0,8.0,1.07,281.3
023446.000,4458.6127,9311.0576,1.0,9.0,1.02,281.3
023447.000,4458.6128,9311.0577,1.0,9.0,1.02,281.3
023448.000,4458.6129,9311.0578,1.0,9.0,1.03,281.3
023449.000,4458.613,9311.0578,1.0,9.0,1.03,281.3
023450.000,4458.6131,9311.0578,1.0,9.0,1.04,281.3
023451.000,4458.6132,9311.0578,1.0,9.0,1.04,281.3
023452.000,4458.6132,9311.0578,1.0,9.0,1.02,281.3
023453.000,4458.6133,9311.0577,1.0,9.0,1.03,281.3
023454.000,4458.6134,9311.0576,1.0,9.0,1.02,281.3
023455.000,4458.6135,9311.0575,1.0,9.0,1.02,281.3
023456.000,4458.6136,9311.0573,1.0,8.0,1.12,281.3
023457.000,4458.6136,9311.0572,1.0,8.0,1.12,281.3
023458.000,4458.6137,9311.0571,1.0,8.0,1.12,281.3
023459.000,4458.6138,9311.057,1.0,8.0,1.12,281.3
023500.000,4458.6139,9311.057,1.0,8.0,1.12,281.3
023501.000,4458.614,9311.0569,1.0,9.0,1.02,281.3
023502.000,4458.6141,9311.0569,1.0,9.0,1.04,281.3
023503.000,4458.6142,9311.0569,1.0,9.0,1.04,281.3
023504.000,4458.6144,9311.0568,1.0,9.0,1.02,281.3
023505.000,4458.6145,9311.0568,1.0,9.0,1.04,281.3
023506.000,4458.6147,9311.0568,1.0,8.0,1.08,281.3
023507.000,4458.6148,9311.0568,1.0,8.0,1.08,281.3
023508.000,4458.615,9311.0568,1.0,8.0,1.08,281.3
023509.000,4458.6151,9311.0568,1.0,8.0,1.08,281.3
023510.000,4458.6152,9311.0568,1.0,8.0,1.08,281.3
023511.000,4458.6153,9311.0569,1.0,8.0,1.07,281.3
023512.000,4458.6154,9311.0569,1.0,8.0,1.07,281.3
023513.000,4458.6155,9311.057,1.0,8.0,1.08,281.3
023514.000,4458.6156,9311.057,1.0,8.0,1.07,281.3
023515.000,4458.6157,9311.057,1.0,8.0,1.07,281.3
023516.000,4458.6157,9311.0571,1.0,8.0,1.07,281.3
023517.000,4458.6158,9311.0572,1.0,8.0,1.07,281.3
023518.000,4458.6159,9311.0572,1.0,8.0,1.08,281.3
023519.000,4458.616,9311.0572,1.0,8.0,1.08,281.3
023520.000,4458.6161,9311.0573,1.0,8.0,1.08,281.3
023521.000,4458.6162,9311.0573,1.0,8.0,1.08,281.3
023522.000,4458.6163,9311.0573,1.0,9.0,0.93,281.3
023523.000,4458.6163,9311.0572,1.0,9.0,0.9,281.3
023524.000,4458.6164,9311.0572,1.0,9.0,0.9,281.3
023525.000,4458.6165,9311.0571,1.0,10.0,0.86,281.3
023526.000,4458.6166,9311.0571,1.0,10.0,0.86,281.3
023527.000,4458.6166,9311.057,1.0,10.0,0.86,281.3
023528.000,4458.6167,9311.057,1.0,10.0,0.89,281.3
023529.000,4458.6168,9311.057,1.0,10.0,0.89,281.3
023530.000,4458.6169,9311.057,1.0,10.0,0.89,281.3
023531.000,4458.6171,9311.057,1.0,10.0,0.89,281.3
023532.000,4458.6172,9311.057,1.0,10.0,0.89,281.3
023533.000,4458.6173,9311.057,1.0,10.0,0.89,281.3
023534.000,4458.6174,9311.057,1.0,10.0,0.89,281.3
023535.000,4458.6175,9311.057,1.0,10.0,0.89,281.3
023536.000,4458.6176,9311.057,1.0,10.0,0.89,281.3
023537.000,4458.6176,9311.057,1.0,9.0,1.04,281.3
023538.000,4458.6177,9311.057,1.0,9.0,1.04,281.3
023539.000,4458.6178,9311.0571,1.0,9.0,1.03,281.3
023540.000,4458.6179,9311.0571,1.0,10.0,0.86,281.3
023541.000,4458.618,9311.0572,1.0,10.0,0.86,281.3
023542.000,4458.6181,9311.0573,1.0,9.0,0.87,281.2
023543.000,4458.6182,9311.0573,1.0,9.0,0.87,281.2
023544.000,4458.6183,9311.0574,1.0,9.0,0.87,281.2
023545.000,4458.6183,9311.0574,1.0,9.0,0.87,281.2
023546.000,4458.6183,9311.0574,1.0,9.0,0.87,281.2
023547.000,4458.6183,9311.0574,1.0,9.0,0.87,281.2
023548.000,4458.6183,9311.0575,1.0,9.0,0.87,281.2
023549.000,4458.6183,9311.0575,1.0,9.0,0.87,281.2
023550.000,4458.6182,9311.0576,1.0,8.0,0.95,281.2
023551.000,4458.6182,9311.0576,1.0,8.0,0.95,281.2
023552.000,4458.6181,9311.0577,1.0,8.0,0.95,281.2
023553.000,4458.6181,9311.0578,1.0,7.0,1.61,281.2
023554.000,4458.6181,9311.0579,1.0,7.0,1.61,281.2
023555.000,4458.618,9311.058,1.0,8.0,0.95,281.2
023556.000,4458.618,9311.058,1.0,8.0,0.95,281.2
023557.000,4458.6179,9311.0581,1.0,8.0,0.95,281.2
023558.000,4458.6179,9311.0582,1.0,8.0,0.95,281.2
023559.000,4458.6178,9311.0583,1.0,8.0,0.95,281.2
023600.000,4458.6178,9311.0583,1.0,7.0,1.61,281.2
023601.000,4458.6178,9311.0584,1.0,7.0,1.61,281.2
023602.000,4458.6177,9311.0584,1.0,7.0,1.61,281.2
023603.000,4458.6177,9311.0585,1.0,7.0,1.61,281.2
023604.000,4458.6177,9311.0585,1.0,8.0,1.56,281.2
023605.000,4458.6177,9311.0585,1.0,8.0,1.56,281.2
023606.000,4458.6177,9311.0585,1.0,9.0,1.22,281.2
023607.000,4458.6178,9311.0585,1.0,9.0,1.21,281.2
023608.000,4458.6178,9311.0585,1.0,9.0,1.28,281.2
023609.000,4458.618,9311.0586,1.0,10.0,0.91,281.2
023610.000,4458.6181,9311.0586,1.0,10.0,0.92,281.2
023611.000,4458.6182,9311.0586,1.0,10.0,0.91,281.2
023612.000,4458.6183,9311.0587,1.0,10.0,0.91,281.2
023613.000,4458.6184,9311.0587,1.0,10.0,0.91,281.2
023614.000,4458.6185,9311.0587,1.0,9.0,1.02,281.2
023615.000,4458.6185,9311.0588,1.0,10.0,0.92,281.2
023616.000,4458.6186,9311.0588,1.0,10.0,0.91,281.2
023617.000,4458.6187,9311.0588,1.0,10.0,0.91,281.2
023618.000,4458.6188,9311.0588,1.0,9.0,1.04,281.2
023619.000,4458.6188,9311.0588,1.0,9.0,1.04,281.2
023620.000,4458.6189,9311.0587,1.0,9.0,1.02,281.2
023621.000,4458.6191,9311.0587,1.0,9.0,1.02,281.2
023622.000,4458.6192,9311.0586,1.0,9.0,1.02,281.2
023623.000,4458.6193,9311.0586,1.0,9.0,1.02,281.2
023624.000,4458.6194,9311.0585,1.0,8.0,1.07,281.2
023625.000,4458.6195,9311.0584,1.0,8.0,1.07,281.2
023626.000,4458.6195,9311.0583,1.0,9.0,1.02,281.2
023627.000,4458.6196,9311.0581,1.0,9.0,1.02,281.2
023628.000,4458.6196,9311.058,1.0,9.0,1.02,281.2
023629.000,4458.6197,9311.0578,1.0,9.0,1.02,281.2
023630.000,4458.6197,9311.0576,1.0,10.0,0.91,281.2
023631.000,4458.6197,9311.0574,1.0,9.0,0.93,281.2
023632.000,4458.6197,9311.0572,1.0,8.0,1.12,281.2
023633.000,4458.6197,9311.057,1.0,8.0,1.12,281.2
023634.000,4458.6198,9311.0568,1.0,8.0,1.12,281.2
023635.000,4458.62,9311.0566,1.0,7.0,1.16,281.2
023636.000,4458.6201,9311.0565,1.0,8.0,1.12,281.1
023637.000,4458.6199,9311.0564,1.0,7.0,1.16,281.1
023638.000,4458.6197,9311.0564,1.0,8.0,1.12,281.1
023639.000,4458.6193,9311.0562,1.0,8.0,1.12,281.1
023640.000,4458.6191,9311.0559,1.0,8.0,1.12,281.1
023641.000,4458.6191,9311.0557,1.0,8.0,1.12,281.1
023642.000,4458.6191,9311.0555,1.0,8.0,1.12,281.1
023643.000,4458.6191,9311.0553,1.0,7.0,1.16,281.1
023644.000,4458.6189,9311.0548,1.0,8.0,1.12,281.1
023645.000,4458.6189,9311.0549,1.0,8.0,1.12,281.1
023646.000,4458.6189,9311.0549,1.0,8.0,1.12,281.1
023647.000,4458.6186,9311.0547,1.0,7.0,1.18,281.1
023648.000,4458.6186,9311.0547,1.0,7.0,1.18,281.1
023649.000,4458.6186,9311.0545,1.0,7.0,1.18,281.1
023650.000,4458.6186,9311.0543,1.0,7.0,1.18,281.1
023651.000,4458.6186,9311.0542,1.0,7.0,1.18,281.1
023652.000,4458.6187,9311.054,1.0,7.0,1.18,281.1
023653.000,4458.6187,9311.0539,1.0,7.0,1.18,281.1
023654.000,4458.6187,9311.0537,1.0,7.0,1.18,281.1
023655.000,4458.6187,9311.0536,1.0,7.0,1.18,281.1
023656.000,4458.6187,9311.0534,1.0,7.0,1.18,281.1
023657.000,4458.6187,9311.0533,1.0,7.0,1.18,281.1
023658.000,4458.6187,9311.0532,1.0,7.0,1.18,281.1
023659.000,4458.6188,9311.0532,1.0,7.0,1.18,281.1
023700.000,4458.6188,9311.0531,1.0,7.0,1.18,281.1
023701.000,4458.6188,9311.0531,1.0,7.0,1.18,281.1
023702.000,4458.6189,9311.0531,1.0,7.0,1.18,281.1
023703.000,4458.6189,9311.0531,1.0,7.0,1.23,281.1
